@VLOOP [V]  vs t@
X,VLOOP
 0.8370000E+02, 0.2587259E+02
 0.8372000E+02, 0.2587259E+02
 0.8374000E+02, 0.2587259E+02
 0.8376000E+02, 0.2587259E+02
 0.8378000E+02, 0.2587259E+02
 0.8380000E+02, 0.2587259E+02
 0.8382000E+02, 0.2587259E+02
 0.8384000E+02, 0.2587259E+02
 0.8386000E+02, 0.2587259E+02
 0.8388000E+02, 0.2587259E+02
 0.8390000E+02, 0.2587259E+02
 0.8392000E+02, 0.2587259E+02
 0.8394000E+02, 0.2587259E+02
 0.8396000E+02, 0.2587259E+02
 0.8398000E+02, 0.2587259E+02
 0.8400000E+02, 0.2587259E+02
 0.8402000E+02, 0.2587259E+02
 0.8404000E+02, 0.2587259E+02
 0.8406000E+02, 0.2587259E+02
 0.8408000E+02, 0.2587259E+02
 0.8410000E+02, 0.2587259E+02
 0.8412000E+02, 0.2587259E+02
 0.8414000E+02, 0.2587259E+02
 0.8416000E+02, 0.2587259E+02
 0.8418000E+02, 0.2587259E+02
 0.8420000E+02, 0.2587259E+02
 0.8422000E+02, 0.2587259E+02
 0.8424000E+02, 0.2587259E+02
 0.8426000E+02, 0.2587259E+02
 0.8428000E+02, 0.2587259E+02
 0.8430000E+02, 0.2587259E+02
 0.8432000E+02, 0.2587259E+02
 0.8434000E+02, 0.2587259E+02
 0.8436000E+02, 0.2587259E+02
 0.8438000E+02, 0.2587259E+02
 0.8440000E+02, 0.2587259E+02
 0.8442000E+02, 0.2587259E+02
 0.8444000E+02, 0.2587259E+02
 0.8446000E+02, 0.2587259E+02
 0.8448000E+02, 0.2587259E+02
 0.8450000E+02, 0.2587259E+02
 0.8452000E+02, 0.2587259E+02
 0.8454000E+02, 0.2587259E+02
 0.8456000E+02, 0.2587259E+02
 0.8458000E+02, 0.2587259E+02
 0.8460000E+02, 0.2587259E+02
 0.8462000E+02, 0.2587259E+02
 0.8464000E+02, 0.2587259E+02
 0.8466000E+02, 0.2587259E+02
 0.8468000E+02, 0.2587259E+02
 0.8470000E+02, 0.2587259E+02
 0.8472000E+02, 0.2587259E+02
 0.8474000E+02, 0.2587259E+02
 0.8476000E+02, 0.2587259E+02
 0.8478000E+02, 0.2587259E+02
 0.8480000E+02, 0.2587259E+02
 0.8482000E+02, 0.2587259E+02
 0.8484000E+02, 0.2587259E+02
 0.8486000E+02, 0.2587259E+02
 0.8488000E+02, 0.2587259E+02
 0.8490000E+02, 0.2587259E+02
 0.8492000E+02, 0.2587259E+02
 0.8494000E+02, 0.2587259E+02
 0.8496000E+02, 0.2587259E+02
 0.8498000E+02, 0.2587259E+02
 0.8500000E+02, 0.2587259E+02
 0.8502000E+02, 0.2587259E+02
 0.8504000E+02, 0.2587259E+02
 0.8506000E+02, 0.2587259E+02
 0.8508000E+02, 0.2587259E+02
 0.8510000E+02, 0.2587259E+02
 0.8512000E+02, 0.2587259E+02
 0.8514000E+02, 0.2587259E+02
 0.8516000E+02, 0.2587259E+02
 0.8518000E+02, 0.2587259E+02
 0.8520000E+02, 0.2587259E+02
 0.8522000E+02, 0.2587259E+02
 0.8524000E+02, 0.2587259E+02
 0.8526000E+02, 0.2587259E+02
 0.8528000E+02, 0.2587259E+02
 0.8530000E+02, 0.2587259E+02
 0.8532000E+02, 0.2587259E+02
 0.8534000E+02, 0.2587259E+02
 0.8536000E+02, 0.2587259E+02
 0.8538000E+02, 0.2587259E+02
 0.8540000E+02, 0.2587259E+02
 0.8542000E+02, 0.2587259E+02
 0.8544000E+02, 0.2587259E+02
 0.8546000E+02, 0.2587259E+02
 0.8548000E+02, 0.2587259E+02
 0.8550000E+02, 0.2587259E+02
 0.8552000E+02, 0.2587259E+02
 0.8554000E+02, 0.2587259E+02
 0.8556000E+02, 0.2587259E+02
 0.8558000E+02, 0.2587259E+02
 0.8560000E+02, 0.2587259E+02
 0.8562000E+02, 0.2587259E+02
 0.8564000E+02, 0.2587259E+02
 0.8566000E+02, 0.2587259E+02
 0.8568000E+02, 0.2587259E+02
 0.8570000E+02, 0.2587259E+02
 0.8572000E+02, 0.2587259E+02
 0.8574000E+02, 0.2587259E+02
 0.8576000E+02, 0.2587259E+02
 0.8578000E+02, 0.2587259E+02
 0.8580000E+02, 0.2587259E+02
 0.8582000E+02, 0.2587259E+02
 0.8584000E+02, 0.2587259E+02
 0.8586000E+02, 0.2587259E+02
 0.8588000E+02, 0.2587259E+02
 0.8590000E+02, 0.2587259E+02
 0.8592000E+02, 0.2587259E+02
 0.8594000E+02, 0.2587259E+02
 0.8596000E+02, 0.2587259E+02
 0.8598000E+02, 0.2587259E+02
 0.8600000E+02, 0.2587259E+02
 0.8602000E+02, 0.2587259E+02
 0.8604000E+02, 0.2587259E+02
 0.8606000E+02, 0.2587259E+02
 0.8608000E+02, 0.2587259E+02
 0.8610000E+02, 0.2587259E+02
 0.8612000E+02, 0.2587259E+02
 0.8614000E+02, 0.2587259E+02
 0.8616000E+02, 0.2587259E+02
 0.8618000E+02, 0.2587259E+02
 0.8620000E+02, 0.2587259E+02
 0.8622000E+02, 0.2587259E+02
 0.8624000E+02, 0.2587259E+02
 0.8626000E+02, 0.2587259E+02
 0.8628000E+02, 0.2587259E+02
 0.8630000E+02, 0.2587259E+02
 0.8632000E+02, 0.2587259E+02
 0.8634000E+02, 0.2587259E+02
 0.8636000E+02, 0.2587259E+02
 0.8638000E+02, 0.2587259E+02
 0.8640000E+02, 0.2587259E+02
 0.8642000E+02, 0.2587259E+02
 0.8644000E+02, 0.2587259E+02
 0.8646000E+02, 0.2587259E+02
 0.8648000E+02, 0.2587259E+02
 0.8650000E+02, 0.2587259E+02
 0.8652000E+02, 0.2587259E+02
 0.8654000E+02, 0.2587259E+02
 0.8656000E+02, 0.2587259E+02
 0.8658000E+02, 0.2587259E+02
 0.8660000E+02, 0.2587259E+02
 0.8662000E+02, 0.2587259E+02
 0.8664000E+02, 0.2587259E+02
 0.8666000E+02, 0.2587259E+02
 0.8668000E+02, 0.2587259E+02
 0.8670000E+02, 0.2587259E+02
 0.8672000E+02, 0.2587259E+02
 0.8674000E+02, 0.2587259E+02
 0.8676000E+02, 0.2587259E+02
 0.8678000E+02, 0.2587259E+02
 0.8680000E+02, 0.2587259E+02
 0.8682000E+02, 0.2587259E+02
 0.8684000E+02, 0.2587259E+02
 0.8686000E+02, 0.2587259E+02
 0.8688000E+02, 0.2587259E+02
 0.8690000E+02, 0.2587259E+02
 0.8692000E+02, 0.2587259E+02
 0.8694000E+02, 0.2587259E+02
 0.8696000E+02, 0.2587259E+02
 0.8698000E+02, 0.2587259E+02
 0.8700000E+02, 0.2587259E+02
 0.8702000E+02, 0.2587259E+02
 0.8704000E+02, 0.2587259E+02
 0.8706000E+02, 0.2587259E+02
 0.8708000E+02, 0.2587259E+02
 0.8710000E+02, 0.2587259E+02
 0.8712000E+02, 0.2587259E+02
 0.8714000E+02, 0.2587259E+02
 0.8716000E+02, 0.2587259E+02
 0.8718000E+02, 0.2587259E+02
 0.8720000E+02, 0.2587259E+02
 0.8722000E+02, 0.2587259E+02
 0.8724000E+02, 0.2587259E+02
 0.8726000E+02, 0.2587259E+02
 0.8728000E+02, 0.2587259E+02
 0.8730000E+02, 0.2587259E+02
 0.8732000E+02, 0.2587259E+02
 0.8734000E+02, 0.2587259E+02
 0.8736000E+02, 0.2587259E+02
 0.8738000E+02, 0.2587259E+02
 0.8740000E+02, 0.2587259E+02
 0.8742000E+02, 0.2587259E+02
 0.8744000E+02, 0.2587259E+02
 0.8746000E+02, 0.2587259E+02
 0.8748000E+02, 0.2587259E+02
 0.8750000E+02, 0.2587259E+02
 0.8752000E+02, 0.2587259E+02
 0.8754000E+02, 0.2587259E+02
 0.8756000E+02, 0.2587259E+02
 0.8758000E+02, 0.2587259E+02
 0.8760000E+02, 0.2587259E+02
 0.8762000E+02, 0.2587259E+02
 0.8764000E+02, 0.2587259E+02
 0.8766000E+02, 0.2587259E+02
 0.8768000E+02, 0.2587259E+02
 0.8770000E+02, 0.2587259E+02
 0.8772000E+02, 0.2587259E+02
 0.8774000E+02, 0.2587259E+02
 0.8776000E+02, 0.2587259E+02
 0.8778000E+02, 0.2587259E+02
 0.8780000E+02, 0.2587259E+02
 0.8782000E+02, 0.2587259E+02
 0.8784000E+02, 0.2587259E+02
 0.8786000E+02, 0.2587259E+02
 0.8788000E+02, 0.2587259E+02
 0.8790000E+02, 0.2587259E+02
 0.8792000E+02, 0.2587259E+02
 0.8794000E+02, 0.2587259E+02
 0.8796000E+02, 0.2587259E+02
 0.8798000E+02, 0.2587259E+02
 0.8800000E+02, 0.2587259E+02
 0.8802000E+02, 0.2587259E+02
 0.8804000E+02, 0.2587259E+02
 0.8806000E+02, 0.2587259E+02
 0.8808000E+02, 0.2587259E+02
 0.8810000E+02, 0.2587259E+02
 0.8812000E+02, 0.2587259E+02
 0.8814000E+02, 0.2587259E+02
 0.8816000E+02, 0.2587259E+02
 0.8818000E+02, 0.2587259E+02
 0.8820000E+02, 0.2587259E+02
 0.8822000E+02, 0.2587259E+02
 0.8824000E+02, 0.2587259E+02
 0.8826000E+02, 0.2587259E+02
 0.8828000E+02, 0.2587259E+02
 0.8830000E+02, 0.2587259E+02
 0.8832000E+02, 0.2587259E+02
 0.8834000E+02, 0.2587259E+02
 0.8836000E+02, 0.2587259E+02
 0.8838000E+02, 0.2587259E+02
 0.8840000E+02, 0.2587259E+02
 0.8842000E+02, 0.2587259E+02
 0.8844000E+02, 0.2587259E+02
 0.8846000E+02, 0.2587259E+02
 0.8848000E+02, 0.2587259E+02
 0.8850000E+02, 0.2587259E+02
 0.8852000E+02, 0.2587259E+02
 0.8854000E+02, 0.2587259E+02
 0.8856000E+02, 0.2587259E+02
 0.8858000E+02, 0.2587259E+02
 0.8860000E+02, 0.2587259E+02
 0.8862000E+02, 0.2587259E+02
 0.8864000E+02, 0.2587259E+02
 0.8866000E+02, 0.2587259E+02
 0.8868000E+02, 0.2587259E+02
 0.8870000E+02, 0.2587259E+02
 0.8872000E+02, 0.2587259E+02
 0.8874000E+02, 0.2587259E+02
 0.8876000E+02, 0.2587259E+02
 0.8878000E+02, 0.2587259E+02
 0.8880000E+02, 0.2587259E+02
 0.8882000E+02, 0.2587259E+02
 0.8884000E+02, 0.2587259E+02
 0.8886000E+02, 0.2587259E+02
 0.8888000E+02, 0.2587259E+02
 0.8890000E+02, 0.2587259E+02
 0.8892000E+02, 0.2587259E+02
 0.8894000E+02, 0.2587259E+02
 0.8896000E+02, 0.2587259E+02
 0.8898000E+02, 0.2587259E+02
 0.8900000E+02, 0.2587259E+02
 0.8902000E+02, 0.2587259E+02
 0.8904000E+02, 0.2587259E+02
 0.8906000E+02, 0.2587259E+02
 0.8908000E+02, 0.2587259E+02
 0.8910000E+02, 0.2587259E+02
 0.8912000E+02, 0.2587259E+02
 0.8914000E+02, 0.2587259E+02
 0.8916000E+02, 0.2587259E+02
 0.8918000E+02, 0.2587259E+02
 0.8920000E+02, 0.2587259E+02
 0.8922000E+02, 0.2587259E+02
 0.8924000E+02, 0.2587259E+02
 0.8926000E+02, 0.2587259E+02
 0.8928000E+02, 0.2587259E+02
 0.8930000E+02, 0.2587259E+02
 0.8932000E+02, 0.2587259E+02
 0.8934000E+02, 0.2587259E+02
 0.8936000E+02, 0.2587259E+02
 0.8938000E+02, 0.2587259E+02
 0.8940000E+02, 0.2587259E+02
 0.8942000E+02, 0.2587259E+02
 0.8944000E+02, 0.2587259E+02
 0.8946000E+02, 0.2587259E+02
 0.8948000E+02, 0.2587259E+02
 0.8950000E+02, 0.2587259E+02
 0.8952000E+02, 0.2587259E+02
 0.8954000E+02, 0.2587259E+02
 0.8956000E+02, 0.2587259E+02
 0.8958000E+02, 0.2587259E+02
 0.8960000E+02, 0.2587259E+02
 0.8962000E+02, 0.2587259E+02
 0.8964000E+02, 0.2587259E+02
 0.8966000E+02, 0.2587259E+02
 0.8968000E+02, 0.2587259E+02
 0.8970000E+02, 0.2587259E+02
 0.8972000E+02, 0.2587259E+02
 0.8974000E+02, 0.2587259E+02
 0.8976000E+02, 0.2587259E+02
 0.8978000E+02, 0.2587259E+02
 0.8980000E+02, 0.2587259E+02
 0.8982000E+02, 0.2587259E+02
 0.8984000E+02, 0.2587259E+02
 0.8986000E+02, 0.2587259E+02
 0.8988000E+02, 0.2587259E+02
 0.8990000E+02, 0.2587259E+02
 0.8992000E+02, 0.2587259E+02
 0.8994000E+02, 0.2587259E+02
 0.8996000E+02, 0.2587259E+02
 0.8998000E+02, 0.2587259E+02
 0.9000000E+02, 0.2587259E+02
 0.9002000E+02, 0.2587259E+02
 0.9004000E+02, 0.2587259E+02
 0.9006000E+02, 0.2587259E+02
 0.9008000E+02, 0.2587259E+02
 0.9010000E+02, 0.2587259E+02
 0.9012000E+02, 0.2587259E+02
 0.9014000E+02, 0.2587259E+02
 0.9016000E+02, 0.2587259E+02
 0.9018000E+02, 0.2587259E+02
 0.9020000E+02, 0.2587259E+02
 0.9022000E+02, 0.2587259E+02
 0.9024000E+02, 0.2587259E+02
 0.9026000E+02, 0.2587259E+02
 0.9028000E+02, 0.2587259E+02
 0.9030000E+02, 0.2587259E+02
 0.9032000E+02, 0.2587259E+02
 0.9034000E+02, 0.2587259E+02
 0.9036000E+02, 0.2587259E+02
 0.9038000E+02, 0.2587259E+02
 0.9040000E+02, 0.2587259E+02
 0.9042000E+02, 0.2587259E+02
 0.9044000E+02, 0.2587259E+02
 0.9046000E+02, 0.2587259E+02
 0.9048000E+02, 0.2587259E+02
 0.9050000E+02, 0.2587259E+02
 0.9052000E+02, 0.2587259E+02
 0.9054000E+02, 0.2587259E+02
 0.9056000E+02, 0.2587259E+02
 0.9058000E+02, 0.2587259E+02
 0.9060000E+02, 0.2587259E+02
 0.9062000E+02, 0.2587259E+02
 0.9064000E+02, 0.2587259E+02
 0.9066000E+02, 0.2587259E+02
 0.9068000E+02, 0.2587259E+02
 0.9070000E+02, 0.2587259E+02
 0.9072000E+02, 0.2587259E+02
 0.9074000E+02, 0.2587259E+02
 0.9076000E+02, 0.2587259E+02
 0.9078000E+02, 0.2587259E+02
 0.9080000E+02, 0.2587259E+02
 0.9082000E+02, 0.2587259E+02
 0.9084000E+02, 0.2587259E+02
 0.9086000E+02, 0.2587259E+02
 0.9088000E+02, 0.2587259E+02
 0.9090000E+02, 0.2587259E+02
 0.9092000E+02, 0.2587259E+02
 0.9094000E+02, 0.2587259E+02
 0.9096000E+02, 0.2587259E+02
 0.9098000E+02, 0.2587259E+02
 0.9100000E+02, 0.2587259E+02
 0.9102000E+02, 0.2587259E+02
 0.9104000E+02, 0.2587259E+02
 0.9106000E+02, 0.2587259E+02
 0.9108000E+02, 0.2587259E+02
 0.9110000E+02, 0.2587259E+02
 0.9112000E+02, 0.2587259E+02
 0.9114000E+02, 0.2587259E+02
 0.9116000E+02, 0.2587259E+02
 0.9118000E+02, 0.2587259E+02
 0.9120000E+02, 0.2587259E+02
 0.9122000E+02, 0.2587259E+02
 0.9124000E+02, 0.2587259E+02
 0.9126000E+02, 0.2587259E+02
 0.9128000E+02, 0.2587259E+02
 0.9130000E+02, 0.2587259E+02
 0.9132000E+02, 0.2587259E+02
 0.9134000E+02, 0.2587259E+02
 0.9136000E+02, 0.2587259E+02
 0.9138000E+02, 0.2587259E+02
 0.9140000E+02, 0.2587259E+02
 0.9142000E+02, 0.2587259E+02
 0.9144000E+02, 0.2587259E+02
 0.9146000E+02, 0.2587259E+02
 0.9148000E+02, 0.2587259E+02
 0.9150000E+02, 0.2587259E+02
 0.9152000E+02, 0.2587259E+02
 0.9154000E+02, 0.2587259E+02
 0.9156000E+02, 0.2587259E+02
 0.9158000E+02, 0.2587259E+02
 0.9160000E+02, 0.2587259E+02
 0.9162000E+02, 0.2587259E+02
 0.9164000E+02, 0.2587259E+02
 0.9166000E+02, 0.2587259E+02
 0.9168000E+02, 0.2587259E+02
 0.9170000E+02, 0.2587259E+02
 0.9172000E+02, 0.2587259E+02
 0.9174000E+02, 0.2587259E+02
 0.9176000E+02, 0.2587259E+02
 0.9178000E+02, 0.2587259E+02
 0.9180000E+02, 0.2587259E+02
 0.9182000E+02, 0.2587259E+02
 0.9184000E+02, 0.2587259E+02
 0.9186000E+02, 0.2587259E+02
 0.9188000E+02, 0.2587259E+02
 0.9190000E+02, 0.2587259E+02
 0.9192000E+02, 0.2587259E+02
 0.9194000E+02, 0.2587259E+02
 0.9196000E+02, 0.2587259E+02
 0.9198000E+02, 0.2587259E+02
 0.9200000E+02, 0.2587259E+02
 0.9202000E+02, 0.2587259E+02
 0.9204000E+02, 0.2587259E+02
 0.9206000E+02, 0.2587259E+02
 0.9208000E+02, 0.2587259E+02
 0.9210000E+02, 0.2587259E+02
 0.9212000E+02, 0.2587259E+02
 0.9214000E+02, 0.2587259E+02
 0.9216000E+02, 0.2587259E+02
 0.9218000E+02, 0.2587259E+02
 0.9220000E+02, 0.2587259E+02
 0.9222000E+02, 0.2587259E+02
 0.9224000E+02, 0.2587259E+02
 0.9226000E+02, 0.2587259E+02
 0.9228000E+02, 0.2587259E+02
 0.9230000E+02, 0.2587259E+02
 0.9232000E+02, 0.2587259E+02
 0.9234000E+02, 0.2587259E+02
 0.9236000E+02, 0.2587259E+02
 0.9238000E+02, 0.2587259E+02
 0.9240000E+02, 0.2587259E+02
 0.9242000E+02, 0.2587259E+02
 0.9244000E+02, 0.2587259E+02
 0.9246000E+02, 0.2587259E+02
 0.9248000E+02, 0.2587259E+02
 0.9250000E+02, 0.2587259E+02
 0.9252000E+02, 0.2587259E+02
 0.9254000E+02, 0.2587259E+02
 0.9256000E+02, 0.2587259E+02
 0.9258000E+02, 0.2587259E+02
 0.9260000E+02, 0.2587259E+02
 0.9262000E+02, 0.2587259E+02
 0.9264000E+02, 0.2587259E+02
 0.9266000E+02, 0.2587259E+02
 0.9268000E+02, 0.2587259E+02
 0.9270000E+02, 0.2587259E+02
 0.9272000E+02, 0.2587259E+02
 0.9274000E+02, 0.2587259E+02
 0.9276000E+02, 0.2587259E+02
 0.9278000E+02, 0.2587259E+02
 0.9280000E+02, 0.2587259E+02
 0.9282000E+02, 0.2587259E+02
 0.9284000E+02, 0.2587259E+02
 0.9286000E+02, 0.2587259E+02
 0.9288000E+02, 0.2587259E+02
 0.9290000E+02, 0.2587259E+02
 0.9292000E+02, 0.2587259E+02
 0.9294000E+02, 0.2587259E+02
 0.9296000E+02, 0.2587259E+02
 0.9298000E+02, 0.2587259E+02
 0.9300000E+02, 0.2587259E+02
 0.9302000E+02, 0.2587259E+02
 0.9304000E+02, 0.2587259E+02
 0.9306000E+02, 0.2587259E+02
 0.9308000E+02, 0.2587259E+02
 0.9310000E+02, 0.2587259E+02
 0.9312000E+02, 0.2587259E+02
 0.9314000E+02, 0.2587259E+02
 0.9316000E+02, 0.2587259E+02
 0.9318000E+02, 0.2587259E+02
 0.9320000E+02, 0.2587259E+02
 0.9322000E+02, 0.2587259E+02
 0.9324000E+02, 0.2587259E+02
 0.9326000E+02, 0.2587259E+02
 0.9328000E+02, 0.2587259E+02
 0.9330000E+02, 0.2587259E+02
 0.9332000E+02, 0.2587259E+02
 0.9334000E+02, 0.2587259E+02
 0.9336000E+02, 0.2587259E+02
 0.9338000E+02, 0.2587259E+02
 0.9340000E+02, 0.2587259E+02
 0.9342000E+02, 0.2587259E+02
 0.9344000E+02, 0.2587259E+02
 0.9346000E+02, 0.2587259E+02
 0.9348000E+02, 0.2587259E+02
 0.9350000E+02, 0.2587259E+02
 0.9352000E+02, 0.2587259E+02
 0.9354000E+02, 0.2587259E+02
 0.9356000E+02, 0.2587259E+02
 0.9358000E+02, 0.2587259E+02
 0.9360000E+02, 0.2587259E+02
 0.9362000E+02, 0.2587259E+02
 0.9364000E+02, 0.2587259E+02
 0.9366000E+02, 0.2587259E+02
 0.9368000E+02, 0.2587259E+02
 0.9370000E+02, 0.2587259E+02
 0.9372000E+02, 0.2587259E+02
 0.9374000E+02, 0.2587259E+02
 0.9376000E+02, 0.2587259E+02
 0.9378000E+02, 0.2587259E+02
 0.9380000E+02, 0.2587259E+02
 0.9382000E+02, 0.2587259E+02
 0.9384000E+02, 0.2587259E+02
 0.9386000E+02, 0.2587259E+02
 0.9388000E+02, 0.2587259E+02
 0.9390000E+02, 0.2587259E+02
 0.9392000E+02, 0.2587259E+02
 0.9394000E+02, 0.2587259E+02
 0.9396000E+02, 0.2587259E+02
 0.9398000E+02, 0.2587259E+02
 0.9400000E+02, 0.2587259E+02
 0.9402000E+02, 0.2587259E+02
 0.9404000E+02, 0.2587259E+02
 0.9406000E+02, 0.2587259E+02
 0.9408000E+02, 0.2587259E+02
 0.9410000E+02, 0.2587259E+02
 0.9412000E+02, 0.2587259E+02
 0.9414000E+02, 0.2587259E+02
 0.9416000E+02, 0.2587259E+02
 0.9418000E+02, 0.2587259E+02
 0.9420000E+02, 0.2587259E+02
 0.9422000E+02, 0.2587259E+02
 0.9424000E+02, 0.2587259E+02
 0.9426000E+02, 0.2587259E+02
 0.9428000E+02, 0.2587259E+02
 0.9430000E+02, 0.2587259E+02
 0.9432000E+02, 0.2587259E+02
 0.9434000E+02, 0.2587259E+02
 0.9436000E+02, 0.2587259E+02
 0.9438000E+02, 0.2587259E+02
 0.9440000E+02, 0.2587259E+02
 0.9442000E+02, 0.2587259E+02
 0.9444000E+02, 0.2587259E+02
 0.9446000E+02, 0.2587259E+02
 0.9448000E+02, 0.2587259E+02
 0.9450000E+02, 0.2587259E+02
 0.9452000E+02, 0.2587259E+02
 0.9454000E+02, 0.2587259E+02
 0.9456000E+02, 0.2587259E+02
 0.9458000E+02, 0.2587259E+02
 0.9460000E+02, 0.2587259E+02
 0.9462000E+02, 0.2587259E+02
 0.9464000E+02, 0.2587259E+02
 0.9466000E+02, 0.2587259E+02
 0.9468000E+02, 0.2587259E+02
 0.9470000E+02, 0.2587259E+02
 0.9472000E+02, 0.2587259E+02
 0.9474000E+02, 0.2587259E+02
 0.9476000E+02, 0.2587259E+02
 0.9478000E+02, 0.2587259E+02
 0.9480000E+02, 0.2587259E+02
 0.9482000E+02, 0.2587259E+02
 0.9484000E+02, 0.2587259E+02
 0.9486000E+02, 0.2587259E+02
 0.9488000E+02, 0.2587259E+02
 0.9490000E+02, 0.2587259E+02
 0.9492000E+02, 0.2587259E+02
 0.9494000E+02, 0.2587259E+02
 0.9496000E+02, 0.2587259E+02
 0.9498000E+02, 0.2587259E+02
 0.9500000E+02, 0.2587259E+02
 0.9502000E+02, 0.2587259E+02
 0.9504000E+02, 0.2587259E+02
 0.9506000E+02, 0.2587259E+02
 0.9508000E+02, 0.2587259E+02
 0.9510000E+02, 0.2587259E+02
 0.9512000E+02, 0.2587259E+02
 0.9514000E+02, 0.2587259E+02
 0.9516000E+02, 0.2587259E+02
 0.9518000E+02, 0.2587259E+02
 0.9520000E+02, 0.2587259E+02
 0.9522000E+02, 0.2587259E+02
 0.9524000E+02, 0.2587259E+02
 0.9526000E+02, 0.2587259E+02
 0.9528000E+02, 0.2587259E+02
 0.9530000E+02, 0.2587259E+02
 0.9532000E+02, 0.2587259E+02
 0.9534000E+02, 0.2587259E+02
 0.9536000E+02, 0.2587259E+02
 0.9538000E+02, 0.2587259E+02
 0.9540000E+02, 0.2587259E+02
 0.9542000E+02, 0.2587259E+02
 0.9544000E+02, 0.2587259E+02
 0.9546000E+02, 0.2587259E+02
 0.9548000E+02, 0.2587259E+02
 0.9550000E+02, 0.2587259E+02
 0.9552000E+02, 0.2587259E+02
 0.9554000E+02, 0.2587259E+02
 0.9556000E+02, 0.2587259E+02
 0.9558000E+02, 0.2587259E+02
 0.9560000E+02, 0.2587259E+02
 0.9562000E+02, 0.2587259E+02
 0.9564000E+02, 0.2587259E+02
 0.9566000E+02, 0.2587259E+02
 0.9568000E+02, 0.2587259E+02
 0.9570000E+02, 0.2587259E+02
 0.9572000E+02, 0.2587259E+02
 0.9574000E+02, 0.2587259E+02
 0.9576000E+02, 0.2587259E+02
 0.9578000E+02, 0.2587259E+02
 0.9580000E+02, 0.2587259E+02
 0.9582000E+02, 0.2587259E+02
 0.9584000E+02, 0.2587259E+02
 0.9586000E+02, 0.2587259E+02
 0.9588000E+02, 0.2587259E+02
 0.9590000E+02, 0.2587259E+02
 0.9592000E+02, 0.2587259E+02
 0.9594000E+02, 0.2587259E+02
 0.9596000E+02, 0.2587259E+02
 0.9598000E+02, 0.2587259E+02
 0.9600000E+02, 0.2587259E+02
 0.9602000E+02, 0.2587259E+02
 0.9604000E+02, 0.2587259E+02
 0.9606000E+02, 0.2587259E+02
 0.9608000E+02, 0.2587259E+02
 0.9610000E+02, 0.2587259E+02
 0.9612000E+02, 0.2587259E+02
 0.9614000E+02, 0.2587259E+02
 0.9616000E+02, 0.2587259E+02
 0.9618000E+02, 0.2587259E+02
 0.9620000E+02, 0.2587259E+02
 0.9622000E+02, 0.2587259E+02
 0.9624000E+02, 0.2587259E+02
 0.9626000E+02, 0.2587259E+02
 0.9628000E+02, 0.2587259E+02
 0.9630000E+02, 0.2587259E+02
 0.9632000E+02, 0.2587259E+02
 0.9634000E+02, 0.2587259E+02
 0.9636000E+02, 0.2587259E+02
 0.9638000E+02, 0.2587259E+02
 0.9640000E+02, 0.2587259E+02
 0.9642000E+02, 0.2587259E+02
 0.9644000E+02, 0.2587259E+02
 0.9646000E+02, 0.2587259E+02
 0.9648000E+02, 0.2587259E+02
 0.9650000E+02, 0.2587259E+02
 0.9652000E+02, 0.2587259E+02
 0.9654000E+02, 0.2587259E+02
 0.9656000E+02, 0.2587259E+02
 0.9658000E+02, 0.2587259E+02
 0.9660000E+02, 0.2587259E+02
 0.9662000E+02, 0.2587259E+02
 0.9664000E+02, 0.2587259E+02
 0.9666000E+02, 0.2587259E+02
 0.9668000E+02, 0.2587259E+02
 0.9670000E+02, 0.2587259E+02
 0.9672000E+02, 0.2587259E+02
 0.9674000E+02, 0.2587259E+02
 0.9676000E+02, 0.2587259E+02
 0.9678000E+02, 0.2587259E+02
 0.9680000E+02, 0.2587259E+02
 0.9682000E+02, 0.2587259E+02
 0.9684000E+02, 0.2587259E+02
 0.9686000E+02, 0.2587259E+02
 0.9688000E+02, 0.2587259E+02
 0.9690000E+02, 0.2587259E+02
 0.9692000E+02, 0.2587259E+02
 0.9694000E+02, 0.2587259E+02
 0.9696000E+02, 0.2587259E+02
 0.9698000E+02, 0.2587259E+02
 0.9700000E+02, 0.2587259E+02
 0.9702000E+02, 0.2587259E+02
 0.9704000E+02, 0.2587259E+02
 0.9706000E+02, 0.2587259E+02
 0.9708000E+02, 0.2587259E+02
 0.9710000E+02, 0.2587259E+02
 0.9712000E+02, 0.2587259E+02
 0.9714000E+02, 0.2587259E+02
 0.9716000E+02, 0.2587259E+02
 0.9718000E+02, 0.2587259E+02
 0.9720000E+02, 0.2587259E+02
 0.9722000E+02, 0.2587259E+02
 0.9724000E+02, 0.2587259E+02
 0.9726000E+02, 0.2587259E+02
 0.9728000E+02, 0.2587259E+02
 0.9730000E+02, 0.2587259E+02
 0.9732000E+02, 0.2587259E+02
 0.9734000E+02, 0.2587259E+02
 0.9736000E+02, 0.2587259E+02
 0.9738000E+02, 0.2587259E+02
 0.9740000E+02, 0.2587259E+02
 0.9742000E+02, 0.2587259E+02
 0.9744000E+02, 0.2587259E+02
 0.9746000E+02, 0.2587259E+02
 0.9748000E+02, 0.2587259E+02
 0.9750000E+02, 0.2587259E+02
 0.9752000E+02, 0.2587259E+02
 0.9754000E+02, 0.2587259E+02
 0.9756000E+02, 0.2587259E+02
 0.9758000E+02, 0.2587259E+02
 0.9760000E+02, 0.2587259E+02
 0.9762000E+02, 0.2587259E+02
 0.9764000E+02, 0.2587259E+02
